lat,lon,sz,names,len_cat,street,street_nodes,street_id,node_id,source_city,source_city_id
43.8571655,-79.3845535,2,East Beaver Creek Road (202),a,East Beaver Creek Road,141,5447485,99042202,Richmond Hill,37878
43.8571659,-79.3948064,2,Southgate Crescent (550),a,Southgate Crescent,29,5446950,96792550,Richmond Hill,37878
43.8571663,-79.4163878,2,Fern Avenue (662),a,Fern Avenue,88,5446888,96222662,Richmond Hill,37878
43.8571663,-79.4163878,2,Fern Avenue (738),a,Fern Avenue,88,5446888,96222738,Richmond Hill,37878
43.8571663,-79.4163878,2,Fern Avenue (232),a,Fern Avenue,88,5446888,579526232,Richmond Hill,37878
43.8571684,-79.4394045,2,Baif Boulevard (276),a,Baif Boulevard,19,5446783,328454276,Richmond Hill,37878
43.8571692,-79.4034789,2,Kevi Crescent (503),a,Kevi Crescent,31,5447311,579526503,Richmond Hill,37878
43.8571771,-79.4202373,2,Gordon Rowe Crescent (138),a,Gordon Rowe Crescent,35,5447113,97884138,Richmond Hill,37878
43.8571777,-79.3950051,2,Southgate Crescent (547),a,Southgate Crescent,29,5446950,96792547,Richmond Hill,37878
43.857181,-79.3992423,2,Valleymede Drive (714),a,Valleymede Drive,133,5447474,328451714,Richmond Hill,37878
43.8571814,-79.4108634,2,Bayview Avenue (314),a,Bayview Avenue,582,5447186,328453314,Richmond Hill,37878
43.8571912,-79.3946813,2,Southgate Crescent (551),a,Southgate Crescent,29,5446950,96792551,Richmond Hill,37878
43.8572039,-79.4165894,2,Gordon Rowe Crescent (063),a,Gordon Rowe Crescent,35,5447113,328453063,Richmond Hill,37878
43.8572077,-79.3991215,2,Valleymede Drive (715),a,Valleymede Drive,133,5447474,328451715,Richmond Hill,37878
43.8572122,-79.4165393,2,Gordon Rowe Crescent (347),a,Gordon Rowe Crescent,35,5447113,579526347,Richmond Hill,37878
43.8572144,-79.3950539,2,Southgate Crescent (546),a,Southgate Crescent,29,5446950,96792546,Richmond Hill,37878
43.8572231,-79.4341022,2,Yonge Street (544),a,Yonge Street,866,5446601,473374544,Richmond Hill,37878
43.8572264,-79.4375865,2,Hillcrest Gate (871),a,Hillcrest Gate,5,5446784,94744871,Richmond Hill,37878
43.8572323,-79.4202378,2,Belinda Court (374),a,Belinda Court,17,5446851,95775374,Richmond Hill,37878
43.8572323,-79.4202378,2,Gordon Rowe Crescent (116),a,Gordon Rowe Crescent,35,5447113,97884116,Richmond Hill,37878
43.8572323,-79.4202378,2,Gordon Rowe Crescent (137),a,Gordon Rowe Crescent,35,5447113,97884137,Richmond Hill,37878
43.8572327,-79.4261357,2,Berwick Crescent (457),a,Berwick Crescent,61,5446863,95936457,Richmond Hill,37878
43.857233,-79.3793442,2,East Beaver Creek Road (534),a,East Beaver Creek Road,141,5447485,328452534,Richmond Hill,37878
43.8572368,-79.4164146,2,Fern Avenue (911),a,Fern Avenue,88,5446888,328451911,Richmond Hill,37878
43.8572368,-79.4164146,2,Gordon Rowe Crescent (147),a,Gordon Rowe Crescent,35,5447113,97884147,Richmond Hill,37878
43.8572467,-79.3841778,2,East Beaver Creek Road (540),a,East Beaver Creek Road,141,5447485,328452540,Richmond Hill,37878
43.8572507,-79.4200691,2,Belinda Court (375),a,Belinda Court,17,5446851,95775375,Richmond Hill,37878
43.8572554,-79.4419203,2,Merrylynn Drive (823),a,Merrylynn Drive,12,5446767,94574823,Richmond Hill,37878
43.8572722,-79.3793744,2,East Beaver Creek Road (187),a,East Beaver Creek Road,141,5447485,99042187,Richmond Hill,37878
43.8572756,-79.4542033,2,Dexter Road (537),a,Dexter Road,6,5446906,96441537,Richmond Hill,37878
43.8572762,-79.3840412,2,East Beaver Creek Road (541),a,East Beaver Creek Road,141,5447485,328452541,Richmond Hill,37878
43.8572813,-79.4447091,2,Avenue Road (027),a,Avenue Road,51,5447833,473375027,Richmond Hill,37878
43.8572862,-79.4108857,2,Bayview Avenue (238),a,Bayview Avenue,582,5447186,98385238,Richmond Hill,37878
43.8572922,-79.4025402,2,Lagani Avenue (267),a,Lagani Avenue,22,5446898,96363267,Richmond Hill,37878
43.8572926,-79.3987381,2,Valleymede Drive (716),a,Valleymede Drive,133,5447474,328451716,Richmond Hill,37878
43.857296,-79.3950891,2,Southgate Crescent (545),a,Southgate Crescent,29,5446950,96792545,Richmond Hill,37878
43.8572966,-79.4025211,2,Lagani Avenue (131),a,Lagani Avenue,22,5446898,328449131,Richmond Hill,37878
43.8573007,-79.3839277,2,East Beaver Creek Road (178),a,East Beaver Creek Road,141,5447485,99042178,Richmond Hill,37878
43.8573007,-79.3839277,2,East Beaver Creek Road (203),a,East Beaver Creek Road,141,5447485,99042203,Richmond Hill,37878
43.8573086,-79.40951,2,Old 16th Avenue (186),a,Old 16th Avenue,10,5447185,98330186,Richmond Hill,37878
43.8573156,-79.3986338,2,Valleymede Drive (717),a,Valleymede Drive,133,5447474,328451717,Richmond Hill,37878
43.8573178,-79.4024298,2,Strathearn Avenue (555),a,Strathearn Avenue,104,5446874,96057555,Richmond Hill,37878
43.8573178,-79.4024298,2,Lagani Avenue (268),a,Lagani Avenue,22,5446898,96363268,Richmond Hill,37878
43.8573178,-79.4024298,2,Lagani Avenue (539),a,Lagani Avenue,22,5446898,579526539,Richmond Hill,37878
43.8573438,-79.4023172,2,Lagani Avenue (266),a,Lagani Avenue,22,5446898,504606266,Richmond Hill,37878
43.8573491,-79.3984824,2,Valleymede Drive (780),a,Valleymede Drive,133,5447474,512186780,Richmond Hill,37878
43.85735,-79.4388672,2,Baif Boulevard (274),a,Baif Boulevard,19,5446783,328454274,Richmond Hill,37878
43.8573552,-79.4022676,2,Lagani Avenue (265),a,Lagani Avenue,22,5446898,504606265,Richmond Hill,37878
43.8573646,-79.4539243,2,Dexter Road (538),a,Dexter Road,6,5446906,96441538,Richmond Hill,37878
43.8573795,-79.4024435,2,Strathearn Avenue (257),a,Strathearn Avenue,104,5446874,579527257,Richmond Hill,37878
43.8573816,-79.3794709,2,East Beaver Creek Road (188),a,East Beaver Creek Road,141,5447485,99042188,Richmond Hill,37878
43.8573823,-79.4477632,2,Greenbelt Crescent (648),a,Greenbelt Crescent,15,5446764,94548648,Richmond Hill,37878
43.8573889,-79.434142,2,Yonge Street (798),a,Yonge Street,866,5446601,328452798,Richmond Hill,37878
43.8573889,-79.434142,2,Yonge Street (500),a,Yonge Street,866,5446601,579527500,Richmond Hill,37878
43.8573981,-79.385704,2,Leslie Street (578),a,Leslie Street,566,5446825,579526578,Richmond Hill,37878
43.8573981,-79.385704,2,Leslie Street (598),a,Leslie Street,566,5446825,579526598,Richmond Hill,37878
43.8574041,-79.4477689,2,Greenbelt Crescent (647),a,Greenbelt Crescent,15,5446764,94548647,Richmond Hill,37878
43.8574058,-79.3834956,2,East Beaver Creek Road (907),a,East Beaver Creek Road,141,5447485,334956907,Richmond Hill,37878
43.8574058,-79.3834956,2,East Beaver Creek Road (057),a,East Beaver Creek Road,141,5447485,334957057,Richmond Hill,37878
43.8574159,-79.4109233,2,Bayview Avenue (315),a,Bayview Avenue,582,5447186,328453315,Richmond Hill,37878
43.8574159,-79.4109233,2,Bayview Avenue (738),a,Bayview Avenue,582,5447186,579525738,Richmond Hill,37878
43.8574159,-79.4109233,2,Bayview Avenue (741),a,Bayview Avenue,582,5447186,579525741,Richmond Hill,37878
43.8574382,-79.4586552,2,Pemberton Road (702),a,Pemberton Road,10,5446705,93801702,Richmond Hill,37878
43.857452,-79.3857154,2,Leslie Street (597),a,Leslie Street,566,5446825,579526597,Richmond Hill,37878
43.8574555,-79.3832709,2,East Beaver Creek Road (222),a,East Beaver Creek Road,141,5447485,99042222,Richmond Hill,37878
43.8574555,-79.3832709,2,East Beaver Creek Road (177),a,East Beaver Creek Road,141,5447485,579526177,Richmond Hill,37878
43.8574555,-79.3832709,2,Mural Street (904),a,Mural Street,59,5447695,334956904,Richmond Hill,37878
43.8574555,-79.3832709,2,Mural Street (913),a,Mural Street,59,5447695,334956913,Richmond Hill,37878
43.8574589,-79.3855659,2,Leslie Street (678),a,Leslie Street,566,5446825,95412678,Richmond Hill,37878
43.8574612,-79.4126196,2,16th Avenue (725),a,16th Avenue,358,5446604,297028725,Richmond Hill,37878
43.8574621,-79.4018038,2,Lagani Avenue (260),a,Lagani Avenue,22,5446898,504606260,Richmond Hill,37878
43.8574687,-79.4110188,2,Bayview Avenue (877),a,Bayview Avenue,582,5447186,473374877,Richmond Hill,37878
43.8574714,-79.3881797,2,Granton Drive (264),a,Granton Drive,22,5446978,328449264,Richmond Hill,37878
43.8574791,-79.3978949,2,Valleymede Drive (718),a,Valleymede Drive,133,5447474,328451718,Richmond Hill,37878
43.8574791,-79.3978949,2,Valleymede Drive (720),a,Valleymede Drive,133,5447474,328451720,Richmond Hill,37878
43.8574929,-79.447792,2,Greenbelt Crescent (646),a,Greenbelt Crescent,15,5446764,94548646,Richmond Hill,37878
43.8574929,-79.447792,2,Weldrick Road West (451),a,Weldrick Road West,46,5447736,99505451,Richmond Hill,37878
43.8574936,-79.4108704,2,Bayview Avenue (875),a,Bayview Avenue,582,5447186,473374875,Richmond Hill,37878
43.8575008,-79.379617,2,East Beaver Creek Road (189),a,East Beaver Creek Road,141,5447485,99042189,Richmond Hill,37878
43.8575021,-79.4189117,2,Belinda Court (376),a,Belinda Court,17,5446851,95775376,Richmond Hill,37878
43.8575052,-79.3933165,2,Southgate Crescent (552),a,Southgate Crescent,29,5446950,96792552,Richmond Hill,37878
43.8575186,-79.4416553,2,Merrylynn Drive (831),a,Merrylynn Drive,12,5446767,94574831,Richmond Hill,37878
43.8575227,-79.4448722,2,Avenue Road (016),a,Avenue Road,51,5447833,473375016,Richmond Hill,37878
43.8575227,-79.4448722,2,Avenue Road (026),a,Avenue Road,51,5447833,473375026,Richmond Hill,37878
43.8575236,-79.4152654,2,Somerset Crescent (050),a,Somerset Crescent,25,5447055,97433050,Richmond Hill,37878
43.8575248,-79.4153524,2,Somerset Crescent (051),a,Somerset Crescent,25,5447055,97433051,Richmond Hill,37878
43.8575307,-79.4151283,2,Somerset Crescent (049),a,Somerset Crescent,25,5447055,97433049,Richmond Hill,37878
43.8575369,-79.4188237,2,Belinda Court (377),a,Belinda Court,17,5446851,95775377,Richmond Hill,37878
43.8575444,-79.4122445,2,16th Avenue (726),a,16th Avenue,358,5446604,297028726,Richmond Hill,37878
43.8575488,-79.3833554,2,Mural Street (562),a,Mural Street,59,5447695,328452562,Richmond Hill,37878
43.8575494,-79.3951818,2,Southgate Crescent (544),a,Southgate Crescent,29,5446950,96792544,Richmond Hill,37878
43.8575496,-79.4119549,2,16th Avenue (202),a,16th Avenue,358,5446604,92831202,Richmond Hill,37878
43.8575518,-79.4049992,2,Kevi Crescent (925),a,Kevi Crescent,31,5447311,98692925,Richmond Hill,37878
43.8575525,-79.4154015,2,Somerset Crescent (052),a,Somerset Crescent,25,5447055,97433052,Richmond Hill,37878
43.857554,-79.4012911,2,Lagani Avenue (262),a,Lagani Avenue,22,5446898,504606262,Richmond Hill,37878
43.8575673,-79.4381631,2,Baif Boulevard (273),a,Baif Boulevard,19,5446783,328454273,Richmond Hill,37878
43.8575696,-79.397486,2,Valleymede Drive (721),a,Valleymede Drive,133,5447474,328451721,Richmond Hill,37878
43.857571,-79.3832634,2,Mural Street (496),a,Mural Street,59,5447695,328452496,Richmond Hill,37878
43.8575715,-79.4012534,2,Lagani Avenue (263),a,Lagani Avenue,22,5446898,504606263,Richmond Hill,37878
43.8575722,-79.418773,2,Belinda Court (378),a,Belinda Court,17,5446851,95775378,Richmond Hill,37878
43.8575771,-79.4048741,2,Kevi Crescent (926),a,Kevi Crescent,31,5447311,98692926,Richmond Hill,37878
43.8575785,-79.412091,2,16th Avenue (200),a,16th Avenue,358,5446604,92831200,Richmond Hill,37878
43.8575785,-79.412091,2,16th Avenue (216),a,16th Avenue,358,5446604,92831216,Richmond Hill,37878
43.8575785,-79.412091,2,16th Avenue (271),a,16th Avenue,358,5446604,92831271,Richmond Hill,37878
43.8575785,-79.3833823,2,Mural Street (507),a,Mural Street,59,5447695,99426507,Richmond Hill,37878
43.857584,-79.4339773,2,Yonge Street (001),a,Yonge Street,866,5446601,392305001,Richmond Hill,37878
43.857584,-79.4339773,2,Yonge Street (234),a,Yonge Street,866,5446601,392305234,Richmond Hill,37878
43.8575863,-79.3882128,2,Granton Drive (895),a,Granton Drive,22,5446978,96979895,Richmond Hill,37878
43.8575863,-79.3882128,2,Granton Drive (896),a,Granton Drive,22,5446978,96979896,Richmond Hill,37878
43.8575974,-79.4377493,2,Hillcrest Gate (870),a,Hillcrest Gate,5,5446784,94744870,Richmond Hill,37878
43.8575981,-79.4012278,2,Lagani Avenue (261),a,Lagani Avenue,22,5446898,504606261,Richmond Hill,37878
43.857602,-79.379776,2,East Beaver Creek Road (190),a,East Beaver Creek Road,141,5447485,99042190,Richmond Hill,37878
43.857607,-79.4154373,2,Somerset Crescent (053),a,Somerset Crescent,25,5447055,97433053,Richmond Hill,37878
43.8576104,-79.3832608,2,Mural Street (474),a,Mural Street,59,5447695,99426474,Richmond Hill,37878
43.8576122,-79.4048109,2,Kevi Crescent (927),a,Kevi Crescent,31,5447311,98692927,Richmond Hill,37878
43.8576172,-79.4187718,2,Belinda Court (379),a,Belinda Court,17,5446851,95775379,Richmond Hill,37878
43.8576197,-79.4398646,2,Springhead Gardens (278),a,Springhead Gardens,35,5446712,328454278,Richmond Hill,37878
43.8576222,-79.4081081,2,Old 16th Avenue (187),a,Old 16th Avenue,10,5447185,98330187,Richmond Hill,37878
43.8576249,-79.4012146,2,Lagani Avenue (264),a,Lagani Avenue,22,5446898,504606264,Richmond Hill,37878
43.8576249,-79.4012146,2,Montesano Crescent (778),a,Montesano Crescent,6,5447425,98905778,Richmond Hill,37878
43.8576308,-79.4448986,2,Avenue Road (017),a,Avenue Road,51,5447833,473375017,Richmond Hill,37878
43.8576315,-79.4413814,2,Brightway Crescent (928),a,Brightway Crescent,9,5446769,579525928,Richmond Hill,37878
43.8576355,-79.411547,2,16th Avenue (718),a,16th Avenue,358,5446604,297028718,Richmond Hill,37878
43.8576393,-79.41106,2,Bayview Avenue (879),a,Bayview Avenue,582,5447186,473374879,Richmond Hill,37878
43.8576438,-79.3824691,2,East Beaver Creek Road (914),a,East Beaver Creek Road,141,5447485,334956914,Richmond Hill,37878
43.8576447,-79.4413955,2,Brightway Crescent (551),a,Brightway Crescent,9,5446769,94601551,Richmond Hill,37878
43.8576573,-79.4304694,2,Marshall Street (316),a,Marshall Street,6,5446785,94749316,Richmond Hill,37878
43.857658,-79.4119769,2,16th Avenue (214),a,16th Avenue,358,5446604,92831214,Richmond Hill,37878
43.8576609,-79.4012136,2,Montesano Crescent (779),a,Montesano Crescent,6,5447425,98905779,Richmond Hill,37878
43.8576619,-79.4339925,2,Yonge Street (711),a,Yonge Street,866,5446601,500082711,Richmond Hill,37878
43.8576657,-79.4047722,2,Kevi Crescent (928),a,Kevi Crescent,31,5447311,98692928,Richmond Hill,37878
43.8576659,-79.3823749,2,East Beaver Creek Road (224),a,East Beaver Creek Road,141,5447485,99042224,Richmond Hill,37878
43.8576672,-79.3952409,2,Southgate Crescent (543),a,Southgate Crescent,29,5446950,96792543,Richmond Hill,37878
43.8576687,-79.4109087,2,Bayview Avenue (876),a,Bayview Avenue,582,5447186,473374876,Richmond Hill,37878
43.8576692,-79.4377808,2,Baif Boulevard (247),a,Baif Boulevard,19,5446783,94741247,Richmond Hill,37878
43.8576692,-79.4377808,2,Baif Boulevard (644),a,Baif Boulevard,19,5446783,579525644,Richmond Hill,37878
43.8576692,-79.4377808,2,Hillcrest Gate (869),a,Hillcrest Gate,5,5446784,94744869,Richmond Hill,37878
43.8576714,-79.4187828,2,Belinda Court (380),a,Belinda Court,17,5446851,95775380,Richmond Hill,37878
43.8576876,-79.4377048,2,Baif Boulevard (155),a,Baif Boulevard,19,5446783,415067155,Richmond Hill,37878
43.85769,-79.4078076,2,Old 16th Avenue (188),a,Old 16th Avenue,10,5447185,98330188,Richmond Hill,37878
43.857691,-79.3857031,2,Leslie Street (579),a,Leslie Street,566,5446825,579526579,Richmond Hill,37878
43.857691,-79.3857031,2,Leslie Street (596),a,Leslie Street,566,5446825,579526596,Richmond Hill,37878
43.857691,-79.3857031,2,Leslie Street (599),a,Leslie Street,566,5446825,579526599,Richmond Hill,37878
43.8576913,-79.3822622,2,East Beaver Creek Road (913),a,East Beaver Creek Road,141,5447485,473374913,Richmond Hill,37878
43.8576945,-79.3799477,2,East Beaver Creek Road (191),a,East Beaver Creek Road,141,5447485,99042191,Richmond Hill,37878
43.8576946,-79.4414488,2,Merrylynn Drive (832),a,Merrylynn Drive,12,5446767,94574832,Richmond Hill,37878
43.8576946,-79.4414488,2,Brightway Crescent (553),a,Brightway Crescent,9,5446769,94601553,Richmond Hill,37878
43.8577073,-79.3821827,2,East Beaver Creek Road (539),a,East Beaver Creek Road,141,5447485,328452539,Richmond Hill,37878
43.8577073,-79.3821827,2,East Beaver Creek Road (564),a,East Beaver Creek Road,141,5447485,328452564,Richmond Hill,37878
43.8577088,-79.4111993,2,16th Avenue (204),a,16th Avenue,358,5446604,92831204,Richmond Hill,37878
43.8577117,-79.446287,2,125 Weldrick Road West (938),a,125 Weldrick Road West,4,5447729,99481938,Richmond Hill,37878
43.857715,-79.4012122,2,Montesano Crescent (780),a,Montesano Crescent,6,5447425,98905780,Richmond Hill,37878
43.8577248,-79.4077196,2,Old 16th Avenue (189),a,Old 16th Avenue,10,5447185,98330189,Richmond Hill,37878
43.8577292,-79.4110816,2,16th Avenue (719),a,16th Avenue,358,5446604,297028719,Richmond Hill,37878
43.8577292,-79.4110816,2,16th Avenue (723),a,16th Avenue,358,5446604,297028723,Richmond Hill,37878
43.8577292,-79.4110816,2,Bayview Avenue (878),a,Bayview Avenue,582,5447186,473374878,Richmond Hill,37878
43.8577311,-79.3800373,2,East Beaver Creek Road (535),a,East Beaver Creek Road,141,5447485,328452535,Richmond Hill,37878
43.8577468,-79.4047825,2,Kevi Crescent (929),a,Kevi Crescent,31,5447311,98692929,Richmond Hill,37878
43.8577495,-79.4115829,2,16th Avenue (212),a,16th Avenue,358,5446604,92831212,Richmond Hill,37878
43.8577503,-79.3966696,2,Valleymede Drive (722),a,Valleymede Drive,133,5447474,328451722,Richmond Hill,37878
43.8577561,-79.4188288,2,Belinda Court (373),a,Belinda Court,17,5446851,95775373,Richmond Hill,37878
43.8577561,-79.4188288,2,Belinda Court (381),a,Belinda Court,17,5446851,95775381,Richmond Hill,37878
43.8577561,-79.4188288,2,Belinda Court (853),a,Belinda Court,17,5446851,579525853,Richmond Hill,37878
43.8577598,-79.3801077,2,East Beaver Creek Road (192),a,East Beaver Creek Road,141,5447485,99042192,Richmond Hill,37878
43.8577628,-79.4109293,2,16th Avenue (724),a,16th Avenue,358,5446604,297028724,Richmond Hill,37878
43.8577628,-79.4109293,2,Bayview Avenue (769),a,Bayview Avenue,582,5447186,328452769,Richmond Hill,37878
43.8577628,-79.4109293,2,Bayview Avenue (739),a,Bayview Avenue,582,5447186,579525739,Richmond Hill,37878
43.8577631,-79.4076724,2,Old 16th Avenue (003),a,Old 16th Avenue,10,5447185,328450003,Richmond Hill,37878
43.8577663,-79.4189156,2,Belinda Court (372),a,Belinda Court,17,5446851,95775372,Richmond Hill,37878
43.857767,-79.3818869,2,East Beaver Creek Road (199),a,East Beaver Creek Road,141,5447485,99042199,Richmond Hill,37878
43.8577687,-79.4373496,2,Baif Boulevard (246),a,Baif Boulevard,19,5446783,94741246,Richmond Hill,37878
43.8577868,-79.4076433,2,Old 16th Avenue (191),a,Old 16th Avenue,10,5447185,98330191,Richmond Hill,37878
43.8577921,-79.3965454,2,Valleymede Drive (723),a,Valleymede Drive,133,5447474,328451723,Richmond Hill,37878
43.8577924,-79.3857283,2,Leslie Street (580),a,Leslie Street,566,5446825,579526580,Richmond Hill,37878
43.8577924,-79.3857283,2,Leslie Street (600),a,Leslie Street,566,5446825,579526600,Richmond Hill,37878
43.8577943,-79.4463095,2,125 Weldrick Road West (937),a,125 Weldrick Road West,4,5447729,99481937,Richmond Hill,37878
43.8577943,-79.4463095,2,Weldrick Road West (238),a,Weldrick Road West,46,5447736,328453238,Richmond Hill,37878
43.8577978,-79.4108018,2,16th Avenue (245),a,16th Avenue,358,5446604,92831245,Richmond Hill,37878
43.857798,-79.4372004,2,Baif Boulevard (245),a,Baif Boulevard,19,5446783,94741245,Richmond Hill,37878
43.8578,-79.4261456,2,Berwick Crescent (460),a,Berwick Crescent,61,5446863,95936460,Richmond Hill,37878
43.8578128,-79.3953489,2,Southgate Crescent (542),a,Southgate Crescent,29,5446950,96792542,Richmond Hill,37878
43.8578128,-79.3953489,2,Southgate Crescent (560),a,Southgate Crescent,29,5446950,96792560,Richmond Hill,37878
43.8578128,-79.3953489,2,Glenhurst Road (762),a,Glenhurst Road,15,5447206,98445762,Richmond Hill,37878
43.8578145,-79.4112205,2,16th Avenue (210),a,16th Avenue,358,5446604,92831210,Richmond Hill,37878
43.8578159,-79.3802555,2,East Beaver Creek Road (193),a,East Beaver Creek Road,141,5447485,99042193,Richmond Hill,37878
43.8578217,-79.4190137,2,Belinda Court (371),a,Belinda Court,17,5446851,95775371,Richmond Hill,37878
43.8578238,-79.4340241,2,Yonge Street (235),a,Yonge Street,866,5446601,392305235,Richmond Hill,37878
43.8578285,-79.3964684,2,Valleymede Drive (724),a,Valleymede Drive,133,5447474,328451724,Richmond Hill,37878
43.8578356,-79.3815599,2,East Beaver Creek Road (538),a,East Beaver Creek Road,141,5447485,328452538,Richmond Hill,37878
43.8578398,-79.4111083,2,16th Avenue (721),a,16th Avenue,358,5446604,297028721,Richmond Hill,37878
43.8578398,-79.4111083,2,Bayview Avenue (771),a,Bayview Avenue,582,5447186,328452771,Richmond Hill,37878
43.8578398,-79.4111083,2,Bayview Avenue (740),a,Bayview Avenue,582,5447186,579525740,Richmond Hill,37878
43.8578585,-79.4400914,2,Springhead Gardens (279),a,Springhead Gardens,35,5446712,328454279,Richmond Hill,37878
43.8578587,-79.3954099,2,Southgate Crescent (561),a,Southgate Crescent,29,5446950,96792561,Richmond Hill,37878
43.857861,-79.3835052,2,Mural Street (506),a,Mural Street,59,5447695,99426506,Richmond Hill,37878
43.8578615,-79.3952696,2,Glenhurst Road (342),a,Glenhurst Road,15,5447206,579526342,Richmond Hill,37878
43.8578618,-79.4166842,2,Fern Avenue (912),a,Fern Avenue,88,5446888,328451912,Richmond Hill,37878
43.8578618,-79.4166842,2,Elmsley Drive (030),a,Elmsley Drive,14,5447103,97801030,Richmond Hill,37878
43.8578672,-79.381409,2,East Beaver Creek Road (537),a,East Beaver Creek Road,141,5447485,328452537,Richmond Hill,37878
43.857868,-79.4411011,2,Merrylynn Drive (833),a,Merrylynn Drive,12,5446767,94574833,Richmond Hill,37878
43.8578723,-79.4187635,2,Belinda Court (366),a,Belinda Court,17,5446851,95775366,Richmond Hill,37878
43.857873,-79.3952509,2,Glenhurst Road (766),a,Glenhurst Road,15,5447206,98445766,Richmond Hill,37878
43.8578731,-79.3804779,2,East Beaver Creek Road (194),a,East Beaver Creek Road,141,5447485,99042194,Richmond Hill,37878
43.8578759,-79.410954,2,16th Avenue (720),a,16th Avenue,358,5446604,297028720,Richmond Hill,37878
43.8578759,-79.410954,2,16th Avenue (722),a,16th Avenue,358,5446604,297028722,Richmond Hill,37878
43.8578759,-79.410954,2,Bayview Avenue (770),a,Bayview Avenue,582,5447186,328452770,Richmond Hill,37878
43.8578809,-79.4261311,2,Berwick Crescent (463),a,Berwick Crescent,61,5446863,95936463,Richmond Hill,37878
43.8578841,-79.4250609,2,Estoril Street (401),a,Estoril Street,7,5447359,98790401,Richmond Hill,37878
43.8578851,-79.3813237,2,East Beaver Creek Road (198),a,East Beaver Creek Road,141,5447485,99042198,Richmond Hill,37878
43.8578871,-79.3833768,2,Mural Street (475),a,Mural Street,59,5447695,99426475,Richmond Hill,37878
43.8578919,-79.4165963,2,Elmsley Drive (035),a,Elmsley Drive,14,5447103,97801035,Richmond Hill,37878
43.8578939,-79.4190242,2,Belinda Court (370),a,Belinda Court,17,5446851,95775370,Richmond Hill,37878
43.8578984,-79.3963172,2,Valleymede Drive (725),a,Valleymede Drive,133,5447474,328451725,Richmond Hill,37878
43.8579002,-79.4563478,2,Pemberton Road (705),a,Pemberton Road,10,5446705,93801705,Richmond Hill,37878
43.8579005,-79.4165598,2,Elmsley Drive (661),a,Elmsley Drive,14,5447103,328449661,Richmond Hill,37878
43.8579008,-79.3811616,2,East Beaver Creek Road (197),a,East Beaver Creek Road,141,5447485,99042197,Richmond Hill,37878
43.8579033,-79.4103004,2,16th Avenue (248),a,16th Avenue,358,5446604,92831248,Richmond Hill,37878
43.8579036,-79.380726,2,East Beaver Creek Road (195),a,East Beaver Creek Road,141,5447485,99042195,Richmond Hill,37878
43.8579115,-79.380871,2,East Beaver Creek Road (536),a,East Beaver Creek Road,141,5447485,328452536,Richmond Hill,37878
43.8579119,-79.4075777,2,Old 16th Avenue (192),a,Old 16th Avenue,10,5447185,98330192,Richmond Hill,37878
43.8579126,-79.4366771,2,Baif Boulevard (242),a,Baif Boulevard,19,5446783,94741242,Richmond Hill,37878
43.8579158,-79.3809496,2,East Beaver Creek Road (196),a,East Beaver Creek Road,141,5447485,99042196,Richmond Hill,37878
43.8579182,-79.4108402,2,16th Avenue (222),a,16th Avenue,358,5446604,92831222,Richmond Hill,37878
43.8579202,-79.4133021,2,Somerset Crescent (048),a,Somerset Crescent,25,5447055,97433048,Richmond Hill,37878
43.8579202,-79.4133021,2,Somerset Crescent (057),a,Somerset Crescent,25,5447055,97433057,Richmond Hill,37878
43.8579202,-79.4133021,2,Lois Faye Court (437),a,Lois Faye Court,7,5447344,98760437,Richmond Hill,37878
43.8579231,-79.4457346,2,Weldrick Road West (151),a,Weldrick Road West,46,5447736,415067151,Richmond Hill,37878
43.8579231,-79.4457346,2,Weldrick Road West (181),a,Weldrick Road West,46,5447736,415067181,Richmond Hill,37878
43.8579349,-79.4111286,2,Bayview Avenue (985),a,Bayview Avenue,582,5447186,98384985,Richmond Hill,37878
43.8579417,-79.4260901,2,Berwick Crescent (466),a,Berwick Crescent,61,5446863,95936466,Richmond Hill,37878
43.8579446,-79.4187865,2,Belinda Court (367),a,Belinda Court,17,5446851,95775367,Richmond Hill,37878
43.8579462,-79.3913885,2,Southgate Crescent (553),a,Southgate Crescent,29,5446950,96792553,Richmond Hill,37878
43.8579512,-79.4365009,2,Baif Boulevard (241),a,Baif Boulevard,19,5446783,94741241,Richmond Hill,37878
43.8579562,-79.4189728,2,Belinda Court (369),a,Belinda Court,17,5446851,95775369,Richmond Hill,37878
43.8579603,-79.4155898,2,Somerset Crescent (054),a,Somerset Crescent,25,5447055,97433054,Richmond Hill,37878
43.8579619,-79.4450054,2,Avenue Road (018),a,Avenue Road,51,5447833,473375018,Richmond Hill,37878
43.8579672,-79.4109752,2,Bayview Avenue (953),a,Bayview Avenue,582,5447186,98384953,Richmond Hill,37878
43.8579709,-79.4130643,2,Somerset Crescent (058),a,Somerset Crescent,25,5447055,97433058,Richmond Hill,37878
43.8579709,-79.4130643,2,Somerset Crescent (061),a,Somerset Crescent,25,5447055,97433061,Richmond Hill,37878
43.8579709,-79.4130643,2,Lois Faye Court (443),a,Lois Faye Court,7,5447344,98760443,Richmond Hill,37878
43.857971,-79.3961955,2,Valleymede Drive (781),a,Valleymede Drive,133,5447474,512186781,Richmond Hill,37878
43.8579718,-79.3912882,2,Southgate Crescent (554),a,Southgate Crescent,29,5446950,96792554,Richmond Hill,37878
43.857973,-79.4188853,2,Belinda Court (368),a,Belinda Court,17,5446851,95775368,Richmond Hill,37878
